id_usuario,id_pregunta,habilidad,resultado_correcto
usuario_50,310,SistemasDigitales,1
usuario_50,201,RedesNeuronales,1
usuario_50,105,Programacion,1
usuario_50,306,SistemasDigitales,1
usuario_50,307,SistemasDigitales,1
usuario_50,202,RedesNeuronales,1
usuario_50,210,RedesNeuronales,0
usuario_50,208,RedesNeuronales,1
usuario_50,110,Programacion,1
usuario_50,206,RedesNeuronales,1
usuario_50,210,RedesNeuronales,1
usuario_50,105,Programacion,1
usuario_50,206,RedesNeuronales,1
usuario_50,210,RedesNeuronales,1
usuario_50,109,Programacion,1
usuario_50,309,SistemasDigitales,0
usuario_50,202,RedesNeuronales,1
usuario_50,307,SistemasDigitales,0
usuario_50,107,Programacion,1
usuario_50,208,RedesNeuronales,0
usuario_50,202,RedesNeuronales,1
usuario_50,103,Programacion,1
usuario_50,103,Programacion,0
usuario_50,103,Programacion,1
usuario_50,301,SistemasDigitales,0
usuario_50,209,RedesNeuronales,1
usuario_50,309,SistemasDigitales,1
usuario_50,110,Programacion,1
usuario_50,201,RedesNeuronales,0
usuario_50,307,SistemasDigitales,1
usuario_50,309,SistemasDigitales,0
usuario_50,209,RedesNeuronales,0
usuario_50,203,RedesNeuronales,0
usuario_51,104,Programacion,0
usuario_51,307,SistemasDigitales,0
usuario_51,204,RedesNeuronales,1
usuario_51,106,Programacion,0
usuario_51,302,SistemasDigitales,1
usuario_51,101,Programacion,0
usuario_51,102,Programacion,1
usuario_51,209,RedesNeuronales,1
usuario_51,104,Programacion,1
usuario_51,308,SistemasDigitales,1
usuario_51,302,SistemasDigitales,0
usuario_51,310,SistemasDigitales,1
usuario_51,208,RedesNeuronales,1
usuario_51,110,Programacion,1
usuario_51,306,SistemasDigitales,1
usuario_51,207,RedesNeuronales,1
usuario_51,108,Programacion,1
usuario_51,208,RedesNeuronales,0
usuario_51,110,Programacion,1
usuario_51,104,Programacion,1
usuario_51,309,SistemasDigitales,0
usuario_51,305,SistemasDigitales,0
usuario_51,102,Programacion,1
usuario_51,102,Programacion,1
usuario_51,105,Programacion,1
usuario_51,307,SistemasDigitales,0
usuario_51,201,RedesNeuronales,1
usuario_51,307,SistemasDigitales,0
usuario_51,203,RedesNeuronales,0
usuario_51,303,SistemasDigitales,0
usuario_51,108,Programacion,1
usuario_51,310,SistemasDigitales,0
usuario_51,306,SistemasDigitales,1
usuario_51,110,Programacion,1
usuario_51,106,Programacion,0
usuario_51,309,SistemasDigitales,1
usuario_51,201,RedesNeuronales,1
usuario_51,110,Programacion,1
usuario_51,101,Programacion,1
usuario_51,304,SistemasDigitales,1
usuario_52,101,Programacion,1
usuario_52,108,Programacion,1
usuario_52,205,RedesNeuronales,0
usuario_52,101,Programacion,1
usuario_52,110,Programacion,1
usuario_52,304,SistemasDigitales,0
usuario_52,204,RedesNeuronales,1
usuario_52,209,RedesNeuronales,1
usuario_52,203,RedesNeuronales,1
usuario_52,204,RedesNeuronales,0
usuario_52,310,SistemasDigitales,0
usuario_52,208,RedesNeuronales,0
usuario_52,301,SistemasDigitales,1
usuario_52,203,RedesNeuronales,1
usuario_52,103,Programacion,1
usuario_52,101,Programacion,0
usuario_52,206,RedesNeuronales,1
usuario_52,304,SistemasDigitales,1
usuario_52,309,SistemasDigitales,1
usuario_52,302,SistemasDigitales,1
usuario_52,109,Programacion,0
usuario_52,202,RedesNeuronales,1
usuario_52,101,Programacion,1
usuario_52,307,SistemasDigitales,1
usuario_52,107,Programacion,0
usuario_52,303,SistemasDigitales,1
usuario_52,109,Programacion,1
usuario_52,201,RedesNeuronales,1
usuario_52,208,RedesNeuronales,0
usuario_52,209,RedesNeuronales,1
usuario_52,204,RedesNeuronales,0
usuario_52,303,SistemasDigitales,1
usuario_52,202,RedesNeuronales,0
usuario_52,302,SistemasDigitales,1
usuario_52,205,RedesNeuronales,0
usuario_52,104,Programacion,1
usuario_52,110,Programacion,1
usuario_52,310,SistemasDigitales,0
usuario_52,108,Programacion,1
usuario_52,105,Programacion,1
usuario_53,210,RedesNeuronales,1
usuario_53,102,Programacion,1
usuario_53,205,RedesNeuronales,0
usuario_53,108,Programacion,1
usuario_53,108,Programacion,1
usuario_53,301,SistemasDigitales,0
usuario_53,302,SistemasDigitales,1
usuario_53,209,RedesNeuronales,1
usuario_53,103,Programacion,0
usuario_53,105,Programacion,1
usuario_53,209,RedesNeuronales,0
usuario_53,105,Programacion,1
usuario_53,101,Programacion,0
usuario_53,208,RedesNeuronales,1
usuario_53,310,SistemasDigitales,1
usuario_53,302,SistemasDigitales,1
usuario_53,102,Programacion,0
usuario_53,306,SistemasDigitales,1
usuario_53,309,SistemasDigitales,1
usuario_53,306,SistemasDigitales,1
usuario_53,303,SistemasDigitales,1
usuario_53,106,Programacion,0
usuario_53,104,Programacion,1
usuario_53,108,Programacion,1
usuario_53,206,RedesNeuronales,1
usuario_53,102,Programacion,1
usuario_53,105,Programacion,1
usuario_53,203,RedesNeuronales,1
usuario_53,209,RedesNeuronales,1
usuario_53,308,SistemasDigitales,0
usuario_53,105,Programacion,1
usuario_53,309,SistemasDigitales,0
usuario_53,305,SistemasDigitales,0
usuario_53,310,SistemasDigitales,1
usuario_53,101,Programacion,0
usuario_53,309,SistemasDigitales,0
usuario_53,207,RedesNeuronales,1
usuario_53,206,RedesNeuronales,0
usuario_53,306,SistemasDigitales,0
usuario_53,304,SistemasDigitales,1
usuario_54,206,RedesNeuronales,1
usuario_54,102,Programacion,1
usuario_54,110,Programacion,1
usuario_54,306,SistemasDigitales,1
usuario_54,108,Programacion,0
usuario_54,308,SistemasDigitales,0
usuario_54,108,Programacion,1
usuario_54,203,RedesNeuronales,0
usuario_54,101,Programacion,1
usuario_54,107,Programacion,0
usuario_54,309,SistemasDigitales,0
usuario_54,205,RedesNeuronales,1
usuario_54,308,SistemasDigitales,1
usuario_54,202,RedesNeuronales,0
usuario_54,305,SistemasDigitales,0
usuario_54,210,RedesNeuronales,1
usuario_54,207,RedesNeuronales,0
usuario_54,105,Programacion,0
usuario_54,105,Programacion,0
usuario_54,109,Programacion,0
usuario_54,201,RedesNeuronales,0
usuario_54,109,Programacion,1
usuario_54,205,RedesNeuronales,0
usuario_54,110,Programacion,1
usuario_54,308,SistemasDigitales,1
usuario_54,102,Programacion,1
usuario_54,304,SistemasDigitales,1
usuario_54,107,Programacion,0
usuario_54,309,SistemasDigitales,1
usuario_54,201,RedesNeuronales,1
usuario_54,209,RedesNeuronales,1
usuario_54,306,SistemasDigitales,0
usuario_54,102,Programacion,1
usuario_54,107,Programacion,1
usuario_54,201,RedesNeuronales,1
usuario_54,209,RedesNeuronales,1
usuario_54,302,SistemasDigitales,1
usuario_54,310,SistemasDigitales,0
usuario_54,101,Programacion,1
usuario_54,305,SistemasDigitales,1
usuario_55,304,SistemasDigitales,0
usuario_55,102,Programacion,0
usuario_55,204,RedesNeuronales,1
usuario_55,304,SistemasDigitales,0
usuario_55,202,RedesNeuronales,1
usuario_55,106,Programacion,0
usuario_55,308,SistemasDigitales,0
usuario_55,110,Programacion,1
usuario_55,106,Programacion,1
usuario_55,202,RedesNeuronales,1
usuario_55,107,Programacion,1
usuario_55,201,RedesNeuronales,1
usuario_55,210,RedesNeuronales,1
usuario_55,308,SistemasDigitales,0
usuario_55,201,RedesNeuronales,1
usuario_55,202,RedesNeuronales,1
usuario_55,303,SistemasDigitales,1
usuario_55,201,RedesNeuronales,1
usuario_55,210,RedesNeuronales,1
usuario_55,103,Programacion,1
usuario_55,306,SistemasDigitales,1
usuario_55,104,Programacion,0
usuario_55,101,Programacion,1
usuario_55,109,Programacion,0
usuario_55,102,Programacion,1
usuario_55,206,RedesNeuronales,1
usuario_55,207,RedesNeuronales,1
usuario_55,105,Programacion,1
usuario_55,209,RedesNeuronales,0
usuario_55,309,SistemasDigitales,1
usuario_55,301,SistemasDigitales,0
usuario_55,105,Programacion,1
usuario_55,109,Programacion,0
usuario_55,109,Programacion,1
usuario_55,210,RedesNeuronales,1
usuario_55,308,SistemasDigitales,0
usuario_55,303,SistemasDigitales,0
usuario_55,107,Programacion,1
usuario_55,301,SistemasDigitales,1
usuario_55,301,SistemasDigitales,0
usuario_56,106,Programacion,0
usuario_56,209,RedesNeuronales,0
usuario_56,108,Programacion,1
usuario_56,109,Programacion,0
usuario_56,205,RedesNeuronales,1
usuario_56,201,RedesNeuronales,1
usuario_56,206,RedesNeuronales,0
usuario_56,301,SistemasDigitales,0
usuario_56,208,RedesNeuronales,1
usuario_56,303,SistemasDigitales,1
usuario_56,209,RedesNeuronales,1
usuario_56,106,Programacion,0
usuario_56,108,Programacion,1
usuario_56,106,Programacion,0
usuario_56,106,Programacion,1
usuario_56,302,SistemasDigitales,0
usuario_56,309,SistemasDigitales,0
usuario_56,306,SistemasDigitales,0
usuario_56,108,Programacion,1
usuario_56,102,Programacion,1
usuario_56,203,RedesNeuronales,0
usuario_56,210,RedesNeuronales,0
usuario_56,201,RedesNeuronales,0
usuario_56,110,Programacion,1
usuario_56,102,Programacion,0
usuario_56,106,Programacion,0
usuario_56,203,RedesNeuronales,1
usuario_56,206,RedesNeuronales,0
usuario_56,202,RedesNeuronales,0
usuario_56,109,Programacion,0
usuario_56,306,SistemasDigitales,1
usuario_56,304,SistemasDigitales,0
usuario_56,308,SistemasDigitales,0
usuario_56,209,RedesNeuronales,0
usuario_56,107,Programacion,0
usuario_56,210,RedesNeuronales,0
usuario_56,105,Programacion,0
usuario_56,208,RedesNeuronales,0
usuario_56,103,Programacion,0
usuario_56,202,RedesNeuronales,0
usuario_57,205,RedesNeuronales,1
usuario_57,302,SistemasDigitales,0
usuario_57,110,Programacion,1
usuario_57,210,RedesNeuronales,1
usuario_57,105,Programacion,1
usuario_57,106,Programacion,1
usuario_57,103,Programacion,1
usuario_57,207,RedesNeuronales,1
usuario_57,106,Programacion,1
usuario_57,302,SistemasDigitales,1
usuario_57,105,Programacion,1
usuario_57,306,SistemasDigitales,1
usuario_57,304,SistemasDigitales,0
usuario_57,208,RedesNeuronales,1
usuario_57,310,SistemasDigitales,0
usuario_57,304,SistemasDigitales,0
usuario_57,309,SistemasDigitales,0
usuario_57,310,SistemasDigitales,0
usuario_57,105,Programacion,1
usuario_57,107,Programacion,0
usuario_57,205,RedesNeuronales,1
usuario_57,303,SistemasDigitales,0
usuario_57,306,SistemasDigitales,1
usuario_57,209,RedesNeuronales,1
usuario_57,208,RedesNeuronales,0
usuario_57,101,Programacion,1
usuario_57,304,SistemasDigitales,0
usuario_57,206,RedesNeuronales,1
usuario_57,210,RedesNeuronales,0
usuario_57,302,SistemasDigitales,1
usuario_57,304,SistemasDigitales,0
usuario_57,209,RedesNeuronales,1
usuario_57,306,SistemasDigitales,0
usuario_57,204,RedesNeuronales,0
usuario_57,204,RedesNeuronales,1
usuario_57,106,Programacion,1
usuario_57,209,RedesNeuronales,1
usuario_57,306,SistemasDigitales,0
usuario_57,109,Programacion,1
usuario_57,110,Programacion,1
usuario_58,303,SistemasDigitales,1
usuario_58,304,SistemasDigitales,1
usuario_58,209,RedesNeuronales,1
usuario_58,308,SistemasDigitales,1
usuario_58,206,RedesNeuronales,0
usuario_58,304,SistemasDigitales,0
usuario_58,307,SistemasDigitales,0
usuario_58,310,SistemasDigitales,0
usuario_58,209,RedesNeuronales,0
usuario_58,102,Programacion,1
usuario_58,307,SistemasDigitales,1
usuario_58,309,SistemasDigitales,1
usuario_58,302,SistemasDigitales,0
usuario_58,102,Programacion,1
usuario_58,102,Programacion,1
usuario_58,302,SistemasDigitales,0
usuario_58,104,Programacion,1
usuario_58,208,RedesNeuronales,0
usuario_58,307,SistemasDigitales,1
usuario_58,105,Programacion,1
usuario_58,309,SistemasDigitales,1
usuario_58,205,RedesNeuronales,0
usuario_58,309,SistemasDigitales,1
usuario_58,303,SistemasDigitales,0
usuario_58,104,Programacion,1
usuario_58,306,SistemasDigitales,1
usuario_58,106,Programacion,1
usuario_58,204,RedesNeuronales,0
usuario_58,206,RedesNeuronales,0
usuario_58,206,RedesNeuronales,1
usuario_58,201,RedesNeuronales,0
usuario_58,106,Programacion,1
usuario_58,209,RedesNeuronales,1
usuario_58,302,SistemasDigitales,0
usuario_58,108,Programacion,1
usuario_58,109,Programacion,1
usuario_58,301,SistemasDigitales,1
usuario_58,108,Programacion,1
usuario_58,310,SistemasDigitales,1
usuario_58,207,RedesNeuronales,0
usuario_59,205,RedesNeuronales,0
usuario_59,205,RedesNeuronales,1
usuario_59,110,Programacion,1
usuario_59,302,SistemasDigitales,0
usuario_59,208,RedesNeuronales,0
usuario_59,104,Programacion,0
usuario_59,109,Programacion,1
usuario_59,101,Programacion,1
usuario_59,302,SistemasDigitales,1
usuario_59,101,Programacion,1
usuario_59,102,Programacion,0
usuario_59,103,Programacion,0
usuario_59,109,Programacion,0
usuario_59,309,SistemasDigitales,1
usuario_59,109,Programacion,1
usuario_59,302,SistemasDigitales,1
usuario_59,204,RedesNeuronales,0
usuario_59,301,SistemasDigitales,0
usuario_59,101,Programacion,1
usuario_59,209,RedesNeuronales,1
usuario_59,105,Programacion,0
usuario_59,203,RedesNeuronales,0
usuario_59,205,RedesNeuronales,1
usuario_59,306,SistemasDigitales,1
usuario_59,305,SistemasDigitales,0
usuario_59,307,SistemasDigitales,0
usuario_59,306,SistemasDigitales,0
usuario_59,103,Programacion,0
usuario_59,308,SistemasDigitales,1
usuario_59,104,Programacion,1
usuario_59,306,SistemasDigitales,1
usuario_59,202,RedesNeuronales,0
usuario_59,309,SistemasDigitales,1
usuario_59,108,Programacion,1
usuario_59,203,RedesNeuronales,0
usuario_59,202,RedesNeuronales,0
usuario_59,204,RedesNeuronales,1
usuario_59,210,RedesNeuronales,1
usuario_59,306,SistemasDigitales,1
usuario_59,210,RedesNeuronales,0
usuario_60,107,Programacion,0
usuario_60,302,SistemasDigitales,0
usuario_60,208,RedesNeuronales,0
usuario_60,107,Programacion,0
usuario_60,208,RedesNeuronales,0
usuario_60,308,SistemasDigitales,0
usuario_60,109,Programacion,1
usuario_60,304,SistemasDigitales,0
usuario_60,308,SistemasDigitales,0
usuario_60,303,SistemasDigitales,0
usuario_60,208,RedesNeuronales,0
usuario_60,207,RedesNeuronales,1
usuario_60,201,RedesNeuronales,0
usuario_60,210,RedesNeuronales,0
usuario_60,108,Programacion,1
usuario_60,203,RedesNeuronales,0
usuario_60,108,Programacion,0
usuario_60,303,SistemasDigitales,0
usuario_60,309,SistemasDigitales,0
usuario_60,206,RedesNeuronales,0
usuario_60,208,RedesNeuronales,0
usuario_60,109,Programacion,1
usuario_60,305,SistemasDigitales,0
usuario_60,307,SistemasDigitales,0
usuario_60,104,Programacion,0
usuario_60,301,SistemasDigitales,0
usuario_60,205,RedesNeuronales,0
usuario_60,306,SistemasDigitales,1
usuario_60,104,Programacion,1
usuario_60,104,Programacion,1
usuario_60,203,RedesNeuronales,1
usuario_60,301,SistemasDigitales,0
usuario_60,109,Programacion,1
usuario_60,202,RedesNeuronales,0
usuario_60,309,SistemasDigitales,0
usuario_60,104,Programacion,1
usuario_60,102,Programacion,0
usuario_60,110,Programacion,0
usuario_60,107,Programacion,0
usuario_60,101,Programacion,0
usuario_61,101,Programacion,0
usuario_61,208,RedesNeuronales,0
usuario_61,302,SistemasDigitales,0
usuario_61,307,SistemasDigitales,0
usuario_61,102,Programacion,1
usuario_61,310,SistemasDigitales,1
usuario_61,106,Programacion,0
usuario_61,306,SistemasDigitales,0
usuario_61,306,SistemasDigitales,0
usuario_61,206,RedesNeuronales,0
usuario_61,302,SistemasDigitales,0
usuario_61,205,RedesNeuronales,1
usuario_61,208,RedesNeuronales,0
usuario_61,107,Programacion,1
usuario_61,207,RedesNeuronales,1
usuario_61,110,Programacion,0
usuario_61,209,RedesNeuronales,0
usuario_61,307,SistemasDigitales,1
usuario_61,107,Programacion,0
usuario_61,101,Programacion,0
usuario_61,305,SistemasDigitales,0
usuario_61,102,Programacion,1
usuario_61,108,Programacion,1
usuario_61,203,RedesNeuronales,0
usuario_61,209,RedesNeuronales,1
usuario_61,207,RedesNeuronales,0
usuario_61,110,Programacion,0
usuario_61,106,Programacion,1
usuario_61,108,Programacion,0
usuario_61,303,SistemasDigitales,0
usuario_61,109,Programacion,1
usuario_61,105,Programacion,0
usuario_61,303,SistemasDigitales,0
usuario_61,308,SistemasDigitales,0
usuario_61,207,RedesNeuronales,0
usuario_61,307,SistemasDigitales,0
usuario_61,305,SistemasDigitales,0
usuario_61,108,Programacion,0
usuario_61,101,Programacion,0
usuario_61,209,RedesNeuronales,1
usuario_62,303,SistemasDigitales,1
usuario_62,204,RedesNeuronales,0
usuario_62,101,Programacion,1
usuario_62,207,RedesNeuronales,1
usuario_62,210,RedesNeuronales,0
usuario_62,303,SistemasDigitales,0
usuario_62,106,Programacion,0
usuario_62,301,SistemasDigitales,1
usuario_62,202,RedesNeuronales,1
usuario_62,203,RedesNeuronales,0
usuario_62,105,Programacion,1
usuario_62,109,Programacion,1
usuario_62,204,RedesNeuronales,0
usuario_62,202,RedesNeuronales,0
usuario_62,109,Programacion,0
usuario_62,207,RedesNeuronales,1
usuario_62,202,RedesNeuronales,0
usuario_62,208,RedesNeuronales,1
usuario_62,310,SistemasDigitales,0
usuario_62,207,RedesNeuronales,1
usuario_62,310,SistemasDigitales,0
usuario_62,301,SistemasDigitales,1
usuario_62,304,SistemasDigitales,0
usuario_62,107,Programacion,1
usuario_62,210,RedesNeuronales,0
usuario_62,309,SistemasDigitales,0
usuario_62,307,SistemasDigitales,1
usuario_62,304,SistemasDigitales,1
usuario_62,210,RedesNeuronales,1
usuario_62,307,SistemasDigitales,1
usuario_62,101,Programacion,1
usuario_62,208,RedesNeuronales,0
usuario_62,201,RedesNeuronales,1
usuario_62,205,RedesNeuronales,1
usuario_62,208,RedesNeuronales,0
usuario_62,304,SistemasDigitales,0
usuario_62,306,SistemasDigitales,1
usuario_62,205,RedesNeuronales,1
usuario_62,302,SistemasDigitales,1
usuario_62,103,Programacion,0
usuario_63,305,SistemasDigitales,1
usuario_63,201,RedesNeuronales,1
usuario_63,209,RedesNeuronales,1
usuario_63,108,Programacion,0
usuario_63,202,RedesNeuronales,1
usuario_63,203,RedesNeuronales,1
usuario_63,108,Programacion,0
usuario_63,207,RedesNeuronales,1
usuario_63,206,RedesNeuronales,0
usuario_63,103,Programacion,1
usuario_63,203,RedesNeuronales,1
usuario_63,306,SistemasDigitales,0
usuario_63,205,RedesNeuronales,1
usuario_63,101,Programacion,0
usuario_63,101,Programacion,0
usuario_63,303,SistemasDigitales,0
usuario_63,208,RedesNeuronales,1
usuario_63,103,Programacion,1
usuario_63,208,RedesNeuronales,1
usuario_63,303,SistemasDigitales,0
usuario_63,303,SistemasDigitales,0
usuario_63,307,SistemasDigitales,0
usuario_63,310,SistemasDigitales,0
usuario_63,304,SistemasDigitales,0
usuario_63,202,RedesNeuronales,1
usuario_63,202,RedesNeuronales,1
usuario_63,108,Programacion,0
usuario_63,306,SistemasDigitales,0
usuario_63,303,SistemasDigitales,1
usuario_63,208,RedesNeuronales,1
usuario_63,109,Programacion,1
usuario_63,310,SistemasDigitales,0
usuario_63,302,SistemasDigitales,1
usuario_63,101,Programacion,1
usuario_63,106,Programacion,1
usuario_63,201,RedesNeuronales,1
usuario_63,308,SistemasDigitales,0
usuario_63,301,SistemasDigitales,0
usuario_63,304,SistemasDigitales,1
usuario_63,206,RedesNeuronales,1
usuario_64,101,Programacion,1
usuario_64,301,SistemasDigitales,0
usuario_64,305,SistemasDigitales,0
usuario_64,209,RedesNeuronales,1
usuario_64,110,Programacion,0
usuario_64,104,Programacion,0
usuario_64,209,RedesNeuronales,0
usuario_64,202,RedesNeuronales,0
usuario_64,210,RedesNeuronales,1
usuario_64,101,Programacion,0
usuario_64,103,Programacion,1
usuario_64,110,Programacion,0
usuario_64,205,RedesNeuronales,0
usuario_64,305,SistemasDigitales,0
usuario_64,110,Programacion,0
usuario_64,206,RedesNeuronales,0
usuario_64,108,Programacion,0
usuario_64,202,RedesNeuronales,0
usuario_64,310,SistemasDigitales,0
usuario_64,109,Programacion,1
usuario_64,310,SistemasDigitales,0
usuario_64,210,RedesNeuronales,0
usuario_64,105,Programacion,0
usuario_64,203,RedesNeuronales,0
usuario_64,108,Programacion,0
usuario_64,208,RedesNeuronales,0
usuario_64,207,RedesNeuronales,1
usuario_64,110,Programacion,0
usuario_64,304,SistemasDigitales,0
usuario_64,303,SistemasDigitales,1
usuario_64,209,RedesNeuronales,0
usuario_64,301,SistemasDigitales,0
usuario_64,101,Programacion,0
usuario_64,108,Programacion,0
usuario_64,309,SistemasDigitales,0
usuario_64,302,SistemasDigitales,1
usuario_64,102,Programacion,0
usuario_64,207,RedesNeuronales,0
usuario_64,306,SistemasDigitales,0
usuario_64,107,Programacion,0
usuario_65,104,Programacion,0
usuario_65,301,SistemasDigitales,0
usuario_65,208,RedesNeuronales,1
usuario_65,110,Programacion,0
usuario_65,208,RedesNeuronales,1
usuario_65,309,SistemasDigitales,1
usuario_65,210,RedesNeuronales,1
usuario_65,301,SistemasDigitales,1
usuario_65,305,SistemasDigitales,1
usuario_65,306,SistemasDigitales,1
usuario_65,305,SistemasDigitales,1
usuario_65,201,RedesNeuronales,1
usuario_65,105,Programacion,1
usuario_65,106,Programacion,0
usuario_65,208,RedesNeuronales,1
usuario_65,107,Programacion,0
usuario_65,104,Programacion,1
usuario_65,101,Programacion,1
usuario_65,309,SistemasDigitales,1
usuario_65,101,Programacion,0
usuario_65,304,SistemasDigitales,0
usuario_65,206,RedesNeuronales,1
usuario_65,203,RedesNeuronales,0
usuario_65,109,Programacion,1
usuario_65,104,Programacion,1
usuario_65,101,Programacion,1
usuario_65,201,RedesNeuronales,1
usuario_65,203,RedesNeuronales,1
usuario_65,206,RedesNeuronales,1
usuario_65,103,Programacion,0
usuario_65,110,Programacion,0
usuario_65,301,SistemasDigitales,0
usuario_65,201,RedesNeuronales,0
usuario_65,307,SistemasDigitales,1
usuario_65,208,RedesNeuronales,0
usuario_65,103,Programacion,1
usuario_65,206,RedesNeuronales,1
usuario_65,301,SistemasDigitales,0
usuario_65,209,RedesNeuronales,1
usuario_65,301,SistemasDigitales,1
usuario_66,304,SistemasDigitales,0
usuario_66,204,RedesNeuronales,0
usuario_66,310,SistemasDigitales,0
usuario_66,109,Programacion,0
usuario_66,301,SistemasDigitales,0
usuario_66,207,RedesNeuronales,0
usuario_66,202,RedesNeuronales,0
usuario_66,106,Programacion,0
usuario_66,304,SistemasDigitales,1
usuario_66,208,RedesNeuronales,0
usuario_66,303,SistemasDigitales,0
usuario_66,101,Programacion,0
usuario_66,108,Programacion,0
usuario_66,108,Programacion,1
usuario_66,306,SistemasDigitales,1
usuario_66,106,Programacion,0
usuario_66,302,SistemasDigitales,0
usuario_66,303,SistemasDigitales,0
usuario_66,101,Programacion,0
usuario_66,302,SistemasDigitales,0
usuario_66,103,Programacion,1
usuario_66,210,RedesNeuronales,0
usuario_66,306,SistemasDigitales,0
usuario_66,201,RedesNeuronales,1
usuario_66,209,RedesNeuronales,0
usuario_66,305,SistemasDigitales,0
usuario_66,305,SistemasDigitales,0
usuario_66,206,RedesNeuronales,0
usuario_66,307,SistemasDigitales,0
usuario_66,106,Programacion,0
usuario_66,203,RedesNeuronales,0
usuario_66,202,RedesNeuronales,0
usuario_66,109,Programacion,0
usuario_66,103,Programacion,1
usuario_66,204,RedesNeuronales,0
usuario_66,104,Programacion,1
usuario_66,206,RedesNeuronales,0
usuario_66,108,Programacion,0
usuario_66,109,Programacion,0
usuario_66,306,SistemasDigitales,0
usuario_67,108,Programacion,0
usuario_67,205,RedesNeuronales,0
usuario_67,107,Programacion,0
usuario_67,304,SistemasDigitales,0
usuario_67,104,Programacion,1
usuario_67,308,SistemasDigitales,0
usuario_67,103,Programacion,0
usuario_67,105,Programacion,0
usuario_67,104,Programacion,0
usuario_67,210,RedesNeuronales,0
usuario_67,106,Programacion,0
usuario_67,301,SistemasDigitales,0
usuario_67,206,RedesNeuronales,0
usuario_67,110,Programacion,0
usuario_67,103,Programacion,1
usuario_67,106,Programacion,0
usuario_67,108,Programacion,0
usuario_67,304,SistemasDigitales,0
usuario_67,308,SistemasDigitales,1
usuario_67,210,RedesNeuronales,0
usuario_67,303,SistemasDigitales,1
usuario_67,102,Programacion,0
usuario_67,108,Programacion,0
usuario_67,203,RedesNeuronales,0
usuario_67,105,Programacion,0
usuario_67,309,SistemasDigitales,0
usuario_67,308,SistemasDigitales,1
usuario_67,308,SistemasDigitales,0
usuario_67,302,SistemasDigitales,1
usuario_67,110,Programacion,0
usuario_67,108,Programacion,1
usuario_67,102,Programacion,0
usuario_67,110,Programacion,1
usuario_67,110,Programacion,0
usuario_67,301,SistemasDigitales,0
usuario_67,108,Programacion,0
usuario_67,104,Programacion,1
usuario_67,308,SistemasDigitales,0
usuario_67,103,Programacion,1
usuario_67,108,Programacion,0
usuario_68,303,SistemasDigitales,0
usuario_68,304,SistemasDigitales,0
usuario_68,308,SistemasDigitales,0
usuario_68,104,Programacion,1
usuario_68,302,SistemasDigitales,1
usuario_68,203,RedesNeuronales,1
usuario_68,205,RedesNeuronales,1
usuario_68,106,Programacion,0
usuario_68,104,Programacion,1
usuario_68,105,Programacion,1
usuario_68,303,SistemasDigitales,0
usuario_68,108,Programacion,1
usuario_68,208,RedesNeuronales,1
usuario_68,304,SistemasDigitales,1
usuario_68,305,SistemasDigitales,0
usuario_68,210,RedesNeuronales,1
usuario_68,209,RedesNeuronales,0
usuario_68,309,SistemasDigitales,0
usuario_68,101,Programacion,1
usuario_68,301,SistemasDigitales,1
usuario_68,207,RedesNeuronales,1
usuario_68,203,RedesNeuronales,0
usuario_68,207,RedesNeuronales,1
usuario_68,309,SistemasDigitales,1
usuario_68,107,Programacion,0
usuario_68,310,SistemasDigitales,1
usuario_68,307,SistemasDigitales,0
usuario_68,301,SistemasDigitales,1
usuario_68,309,SistemasDigitales,1
usuario_68,108,Programacion,0
usuario_68,206,RedesNeuronales,1
usuario_68,204,RedesNeuronales,1
usuario_68,306,SistemasDigitales,0
usuario_68,308,SistemasDigitales,1
usuario_68,305,SistemasDigitales,0
usuario_68,305,SistemasDigitales,0
usuario_68,204,RedesNeuronales,1
usuario_68,203,RedesNeuronales,1
usuario_68,301,SistemasDigitales,1
usuario_68,304,SistemasDigitales,1
usuario_69,201,RedesNeuronales,0
usuario_69,210,RedesNeuronales,1
usuario_69,208,RedesNeuronales,0
usuario_69,205,RedesNeuronales,0
usuario_69,207,RedesNeuronales,0
usuario_69,204,RedesNeuronales,0
usuario_69,210,RedesNeuronales,0
usuario_69,107,Programacion,1
usuario_69,102,Programacion,1
usuario_69,205,RedesNeuronales,0
usuario_69,310,SistemasDigitales,0
usuario_69,203,RedesNeuronales,0
usuario_69,208,RedesNeuronales,0
usuario_69,204,RedesNeuronales,0
usuario_69,110,Programacion,1
usuario_69,208,RedesNeuronales,1
usuario_69,101,Programacion,0
usuario_69,206,RedesNeuronales,0
usuario_69,102,Programacion,0
usuario_69,309,SistemasDigitales,0
usuario_69,105,Programacion,0
usuario_69,310,SistemasDigitales,0
usuario_69,304,SistemasDigitales,1
usuario_69,303,SistemasDigitales,1
usuario_69,302,SistemasDigitales,0
usuario_69,303,SistemasDigitales,1
usuario_69,103,Programacion,0
usuario_69,301,SistemasDigitales,0
usuario_69,107,Programacion,0
usuario_69,206,RedesNeuronales,1
usuario_69,208,RedesNeuronales,0
usuario_69,106,Programacion,1
usuario_69,309,SistemasDigitales,1
usuario_69,104,Programacion,1
usuario_69,103,Programacion,1
usuario_69,102,Programacion,1
usuario_69,108,Programacion,0
usuario_69,108,Programacion,1
usuario_69,209,RedesNeuronales,0
usuario_69,202,RedesNeuronales,0
